Notes,State,State Code,Five-Year Age Groups,Five-Year Age Groups Code,Ethnicity,Gender,Gender Code,Year,Year Code,Deaths,Population,Crude Rate
,Florida,12,100+ years,100+,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,Not Applicable,Not Applicable
Total,Florida,12,100+ years,100+,American Indian or Alaskan Native,Male,M,,,Suppressed,Not Applicable,Not Applicable
Total,Florida,12,100+ years,100+,American Indian or Alaskan Native,,,,,Suppressed,Not Applicable,Not Applicable
Total,Florida,12,,,American Indian or Alaskan Native,,,,,15,334034,Unreliable
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,778,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,864,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,863,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,824,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,808,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,814,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,793,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,754,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,790,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,768,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,794,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,779,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,776,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,764,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,796,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,778,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,752,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,758,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,756,Suppressed
,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,807,Suppressed
Total,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,Male,M,,,Suppressed,15816,Suppressed
Total,Georgia,13,30-34 years,30-34,American Indian or Alaskan Native,,,,,Suppressed,15816,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,910,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,946,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,910,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,872,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,825,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,819,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,827,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,846,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,802,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,832,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,829,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,802,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,817,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,790,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,829,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,823,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,809,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,741,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,791,Suppressed
,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,801,Suppressed
Total,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,Male,M,,,Suppressed,16621,Suppressed
Total,Georgia,13,35-39 years,35-39,American Indian or Alaskan Native,,,,,Suppressed,16621,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,828,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,950,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,941,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,959,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,937,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,965,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,939,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,960,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,957,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,937,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,906,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,931,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,929,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,931,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,868,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,796,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,793,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,773,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,751,Suppressed
,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,747,Suppressed
Total,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,Male,M,,,Suppressed,17798,Suppressed
Total,Georgia,13,40-44 years,40-44,American Indian or Alaskan Native,,,,,Suppressed,17798,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,755,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,855,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,860,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,880,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,912,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,937,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,945,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,980,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,1025,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,999,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,1059,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,1034,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,1065,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,951,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,926,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,911,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,878,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,874,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,862,Suppressed
,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,835,Suppressed
Total,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,Male,M,,,Suppressed,18543,Suppressed
Total,Georgia,13,45-49 years,45-49,American Indian or Alaskan Native,,,,,Suppressed,18543,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,621,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,732,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,776,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,782,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,810,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,820,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,858,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,887,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,943,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,970,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,988,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,989,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,1018,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,1037,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,1059,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,1048,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,1010,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,1004,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,952,Suppressed
,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,906,Suppressed
Total,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,Male,M,,,Suppressed,18210,Suppressed
Total,Georgia,13,50-54 years,50-54,American Indian or Alaskan Native,,,,,Suppressed,18210,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,366,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,474,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,486,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,557,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,594,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,639,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,692,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,732,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,759,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,798,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,811,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,817,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,837,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,867,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,926,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,986,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,1017,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,1039,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,1055,Suppressed
,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,1043,Suppressed
Total,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,Male,M,,,Suppressed,15495,Suppressed
Total,Georgia,13,55-59 years,55-59,American Indian or Alaskan Native,,,,,Suppressed,15495,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,230,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,323,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,348,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,372,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,430,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,449,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,476,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,504,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,552,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,612,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,658,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,712,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,767,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,763,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,766,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,778,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,799,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,828,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,862,Suppressed
,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,924,Suppressed
Total,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,,,Suppressed,12153,Suppressed
Total,Georgia,13,60-64 years ,60-64,American Indian or Alaskan Native,,,,,Suppressed,12153,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,148,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,201,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,210,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,234,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,235,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,275,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,304,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,326,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,357,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,387,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,400,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,415,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,449,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,525,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,588,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,651,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,719,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,765,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,773,Suppressed
,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,771,Suppressed
Total,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,Male,M,,,Suppressed,8733,Suppressed
Total,Georgia,13,65-69 years,65-69,American Indian or Alaskan Native,,,,,Suppressed,8733,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,77,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,140,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,141,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,152,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,170,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,168,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,161,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,170,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,184,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,190,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,209,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,243,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,278,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,310,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,343,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,394,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,430,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,461,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,490,Suppressed
,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,545,Suppressed
Total,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,Male,M,,,Suppressed,5256,Suppressed
Total,Georgia,13,70-74 years,70-74,American Indian or Alaskan Native,,,,,Suppressed,5256,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,35,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,75,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,77,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,75,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,77,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,79,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,91,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,92,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,100,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,111,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,111,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,105,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,136,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,150,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,182,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,214,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,240,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,254,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,279,Suppressed
,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,317,Suppressed
Total,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,Male,M,,,Suppressed,2800,Suppressed
Total,Georgia,13,75-79 years,75-79,American Indian or Alaskan Native,,,,,Suppressed,2800,Suppressed
,Georgia,13,80-84 years,80-84,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,Suppressed,Suppressed
,Georgia,13,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,38,Suppressed
,Georgia,13,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,40,Suppressed
,Georgia,13,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,39,Suppressed
,Georgia,13,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,41,Suppressed
,Georgia,13,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,38,Suppressed
,Georgia,13,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,38,Suppressed
,Georgia,13,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,46,Suppressed
,Georgia,13,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,46,Suppressed
,Georgia,13,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,50,Suppressed
,Georgia,13,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,49,Suppressed
,Georgia,13,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,58,Suppressed
,Georgia,13,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,64,Suppressed
