"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2000"	"2000"	Suppressed	90356	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2001"	"2001"	Suppressed	91052	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2002"	"2002"	Suppressed	91947	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2003"	"2003"	Suppressed	91680	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2004"	"2004"	Suppressed	92182	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2005"	"2005"	Suppressed	90716	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2006"	"2006"	Suppressed	90839	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2007"	"2007"	Suppressed	90574	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2008"	"2008"	Suppressed	91465	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2009"	"2009"	Suppressed	93920	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2010"	"2010"	Suppressed	95965	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2011"	"2011"	Suppressed	99554	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2012"	"2012"	Suppressed	101086	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2013"	"2013"	Suppressed	102053	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2014"	"2014"	Suppressed	102452	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2015"	"2015"	Suppressed	102731	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2016"	"2016"	Suppressed	104362	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2017"	"2017"	Suppressed	107170	Suppressed
	"Georgia"	"13"	"30-34 years"	"30-34"	"Male"	"M"	"2018"	"2018"	Suppressed	110497	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"1999"	"1999"	Suppressed	92662	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2000"	"2000"	Suppressed	94482	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2001"	"2001"	Suppressed	96160	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2002"	"2002"	Suppressed	95781	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2003"	"2003"	Suppressed	94709	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2004"	"2004"	Suppressed	93690	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2005"	"2005"	Suppressed	93472	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2006"	"2006"	Suppressed	95862	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2007"	"2007"	Suppressed	98037	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2008"	"2008"	Suppressed	99567	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2009"	"2009"	Suppressed	99345	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2010"	"2010"	Suppressed	97850	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2011"	"2011"	Suppressed	95931	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2012"	"2012"	Suppressed	94496	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2013"	"2013"	Suppressed	94086	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2014"	"2014"	Suppressed	96136	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2015"	"2015"	Suppressed	98821	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2016"	"2016"	Suppressed	101600	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2017"	"2017"	Suppressed	104510	Suppressed
	"Georgia"	"13"	"35-39 years"	"35-39"	"Male"	"M"	"2018"	"2018"	Suppressed	106356	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"1999"	"1999"	Suppressed	83284	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2000"	"2000"	Suppressed	85699	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2001"	"2001"	Suppressed	88762	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2002"	"2002"	Suppressed	90701	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2003"	"2003"	Suppressed	92737	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2004"	"2004"	Suppressed	95273	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2005"	"2005"	Suppressed	97341	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2006"	"2006"	Suppressed	100178	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2007"	"2007"	Suppressed	100738	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2008"	"2008"	Suppressed	100928	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2009"	"2009"	Suppressed	99409	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2010"	"2010"	Suppressed	98776	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2011"	"2011"	Suppressed	99180	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2012"	"2012"	Suppressed	99801	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2013"	"2013"	Suppressed	99951	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2014"	"2014"	Suppressed	99342	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2015"	"2015"	Suppressed	98442	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2016"	"2016"	Suppressed	96513	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2017"	"2017"	Suppressed	96146	Suppressed
	"Georgia"	"13"	"40-44 years"	"40-44"	"Male"	"M"	"2018"	"2018"	Suppressed	96262	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"1999"	"1999"	Suppressed	68461	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2000"	"2000"	Suppressed	70776	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2001"	"2001"	Suppressed	74561	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2002"	"2002"	Suppressed	78533	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2003"	"2003"	Suppressed	81771	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2004"	"2004"	Suppressed	84601	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2005"	"2005"	Suppressed	88044	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2006"	"2006"	Suppressed	91178	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2007"	"2007"	Suppressed	94006	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2008"	"2008"	Suppressed	96786	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2009"	"2009"	Suppressed	99103	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2010"	"2010"	Suppressed	100380	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2011"	"2011"	Suppressed	101002	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2012"	"2012"	Suppressed	100115	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2013"	"2013"	Suppressed	98904	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2014"	"2014"	Suppressed	97377	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2015"	"2015"	Suppressed	97631	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2016"	"2016"	Suppressed	99090	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2017"	"2017"	Suppressed	100909	Suppressed
	"Georgia"	"13"	"45-49 years"	"45-49"	"Male"	"M"	"2018"	"2018"	Suppressed	101241	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	Suppressed	50374	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	Suppressed	54086	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2001"	"2001"	Suppressed	59998	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	Suppressed	62943	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2003"	"2003"	Suppressed	65631	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2004"	"2004"	Suppressed	68896	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2005"	"2005"	Suppressed	72113	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2006"	"2006"	Suppressed	76174	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2007"	"2007"	Suppressed	80798	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2008"	"2008"	Suppressed	84503	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2009"	"2009"	Suppressed	87392	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2010"	"2010"	Suppressed	89800	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2011"	"2011"	Suppressed	91790	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2012"	"2012"	Suppressed	93137	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2013"	"2013"	Suppressed	95161	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2014"	"2014"	Suppressed	96888	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2015"	"2015"	Suppressed	98196	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2016"	"2016"	Suppressed	99370	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2017"	"2017"	Suppressed	99555	Suppressed
	"Georgia"	"13"	"50-54 years"	"50-54"	"Male"	"M"	"2018"	"2018"	Suppressed	98574	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"1999"	"1999"	Suppressed	34288	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2000"	"2000"	Suppressed	35618	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2001"	"2001"	Suppressed	37646	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2002"	"2002"	Suppressed	41251	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2003"	"2003"	Suppressed	44798	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2004"	"2004"	Suppressed	49021	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2005"	"2005"	Suppressed	54338	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2006"	"2006"	Suppressed	59520	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2007"	"2007"	Suppressed	62704	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2008"	"2008"	Suppressed	65593	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	Suppressed	68777	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	Suppressed	70798	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	Suppressed	74444	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	Suppressed	77690	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	Suppressed	80958	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	Suppressed	83610	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	Suppressed	86951	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	Suppressed	89565	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2017"	"2017"	Suppressed	91201	Suppressed
	"Georgia"	"13"	"55-59 years"	"55-59"	"Male"	"M"	"2018"	"2018"	Suppressed	93213	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"1999"	"1999"	Suppressed	25180	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2000"	"2000"	Suppressed	26194	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2001"	"2001"	Suppressed	27785	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2002"	"2002"	Suppressed	29159	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2003"	"2003"	Suppressed	31197	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2004"	"2004"	Suppressed	33162	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2005"	"2005"	Suppressed	34994	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2006"	"2006"	Suppressed	37131	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2007"	"2007"	Suppressed	40989	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2008"	"2008"	Suppressed	44803	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2009"	"2009"	Suppressed	49257	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2010"	"2010"	Suppressed	53116	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2011"	"2011"	Suppressed	57769	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2012"	"2012"	Suppressed	60201	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2013"	"2013"	Suppressed	62203	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2014"	"2014"	Suppressed	64598	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2015"	"2015"	Suppressed	67358	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2016"	"2016"	Suppressed	70439	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2017"	"2017"	Suppressed	74276	Suppressed
	"Georgia"	"13"	"60-64 years "	"60-64"	"Male"	"M"	"2018"	"2018"	Suppressed	77271	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"1999"	"1999"	Suppressed	19496	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2000"	"2000"	Suppressed	19620	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2001"	"2001"	Suppressed	20737	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2002"	"2002"	Suppressed	21604	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2003"	"2003"	Suppressed	22496	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2004"	"2004"	Suppressed	23351	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2005"	"2005"	Suppressed	24846	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2006"	"2006"	Suppressed	26853	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2007"	"2007"	Suppressed	28324	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2008"	"2008"	Suppressed	30404	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2009"	"2009"	Suppressed	32452	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2010"	"2010"	Suppressed	33613	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2011"	"2011"	Suppressed	35446	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2012"	"2012"	Suppressed	38690	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2013"	"2013"	Suppressed	42183	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2014"	"2014"	Suppressed	46028	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2015"	"2015"	Suppressed	49604	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2016"	"2016"	10	53532	Unreliable
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2017"	"2017"	Suppressed	55650	Suppressed
	"Georgia"	"13"	"65-69 years"	"65-69"	"Male"	"M"	"2018"	"2018"	10	57408	Unreliable
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"1999"	"1999"	Suppressed	14122	Suppressed
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2000"	"2000"	Suppressed	14366	Suppressed
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2001"	"2001"	Suppressed	14676	Suppressed
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2002"	"2002"	Suppressed	15087	Suppressed
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2003"	"2003"	Suppressed	15633	Suppressed
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2004"	"2004"	Suppressed	16238	Suppressed
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2005"	"2005"	Suppressed	16902	Suppressed
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2006"	"2006"	Suppressed	18048	Suppressed
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2007"	"2007"	Suppressed	19047	Suppressed
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2008"	"2008"	Suppressed	20032	Suppressed
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2009"	"2009"	Suppressed	20842	Suppressed
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2010"	"2010"	10	21770	Unreliable
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2011"	"2011"	Suppressed	23526	Suppressed
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2012"	"2012"	10	24681	Unreliable
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2013"	"2013"	Suppressed	26517	Suppressed
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2014"	"2014"	10	28202	Unreliable
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2015"	"2015"	11	29930	Unreliable
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2016"	"2016"	18	31488	Unreliable
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2017"	"2017"	10	34768	Unreliable
	"Georgia"	"13"	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	22	37866	58.10
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"1999"	"1999"	13	10090	Unreliable
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2000"	"2000"	Suppressed	9981	Suppressed
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2001"	"2001"	Suppressed	10270	Suppressed
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2002"	"2002"	Suppressed	10381	Suppressed
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2003"	"2003"	Suppressed	10590	Suppressed
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2004"	"2004"	15	10783	Unreliable
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2005"	"2005"	Suppressed	11280	Suppressed
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2006"	"2006"	Suppressed	11679	Suppressed
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2007"	"2007"	10	12004	Unreliable
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2008"	"2008"	11	12232	Unreliable
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2009"	"2009"	18	12890	Unreliable
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2010"	"2010"	15	13156	Unreliable
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2011"	"2011"	17	14170	Unreliable
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2012"	"2012"	13	14772	Unreliable
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2013"	"2013"	16	15626	Unreliable
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2014"	"2014"	25	16681	149.87
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2015"	"2015"	32	17997	177.81
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2016"	"2016"	44	19003	231.54
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2017"	"2017"	36	20402	176.45
	"Georgia"	"13"	"75-79 years"	"75-79"	"Male"	"M"	"2018"	"2018"	38	21909	173.44
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"1999"	"1999"	Suppressed	6073	Suppressed
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2000"	"2000"	10	6135	Unreliable
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2001"	"2001"	17	6355	Unreliable
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2002"	"2002"	19	6352	Unreliable
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2003"	"2003"	14	6418	Unreliable
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2004"	"2004"	15	6477	Unreliable
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2005"	"2005"	Suppressed	6413	Suppressed
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2006"	"2006"	11	6649	Unreliable
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2007"	"2007"	12	6848	Unreliable
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2008"	"2008"	20	7039	284.13
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2009"	"2009"	Suppressed	7313	Suppressed
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2010"	"2010"	21	7550	278.15
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2011"	"2011"	17	7852	Unreliable
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2012"	"2012"	31	8193	378.37
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2013"	"2013"	23	8614	267.01
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2014"	"2014"	29	9193	315.46
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2015"	"2015"	40	9645	414.72
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2016"	"2016"	41	10220	401.17
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2017"	"2017"	41	10940	374.77
	"Georgia"	"13"	"80-84 years"	"80-84"	"Male"	"M"	"2018"	"2018"	68	11573	587.57
	"Georgia"	"13"	"85-89 years"	"85-89"	"Male"	"M"	"1999"	"1999"	16	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	"Male"	"M"	"2000"	"2000"	12	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	"Male"	"M"	"2001"	"2001"	18	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	"Male"	"M"	"2002"	"2002"	15	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	"Male"	"M"	"2003"	"2003"	11	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	"Male"	"M"	"2004"	"2004"	17	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	"Male"	"M"	"2005"	"2005"	19	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	"Male"	"M"	"2006"	"2006"	19	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	"Male"	"M"	"2007"	"2007"	19	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	"Male"	"M"	"2008"	"2008"	15	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	"Male"	"M"	"2009"	"2009"	19	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	"Male"	"M"	"2010"	"2010"	21	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	"Male"	"M"	"2011"	"2011"	22	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	"Male"	"M"	"2012"	"2012"	22	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	"Male"	"M"	"2013"	"2013"	19	Not Applicable	Not Applicable
